date	hydro_year	NDVI	LAI_MODIS	LAI_grass	LAI_tree	fg_grass	fg_tree
2018-06-15	2018	0.4804966471509713	0.6138090951603612	0.29826780647383305	0.31554128868652814	0.4322643201124589	0.9
2018-06-16	2018	0.4777457341119097	0.6056096233251063	0.2900683346385781	0.31554128868652814	0.42423462217213076	0.9
2018-06-17	2018	0.4749948210728481	0.5974101514898514	0.2818688628033233	0.31554128868652814	0.4162049242318026	0.9
2018-06-18	2018	0.47224390803378646	0.5892106796545965	0.27366939096806836	0.31554128868652814	0.40817522629147446	0.9
2018-06-19	2018	0.46949299499472485	0.5903789437065641	0.27483765502003593	0.31554128868652814	0.4001455283511463	0.9
2018-06-20	2018	0.46674208195566325	0.5915472077585318	0.2760059190720036	0.31554128868652814	0.39211583041081816	0.9
2018-06-21	2018	0.46399116891660164	0.5927154718104993	0.2771741831239712	0.31554128868652814	0.38408613247049	0.9
2018-06-22	2018	0.46124025587754003	0.5938837358624669	0.27834244717593876	0.31554128868652814	0.3760564345301619	0.9
2018-06-23	2018	0.4584893428384784	0.5887664545625257	0.2732251658759976	0.31554128868652814	0.36802673658983376	0.9
2018-06-24	2018	0.4557384297994168	0.5836491732625845	0.26810788457605633	0.31554128868652814	0.3599970386495056	0.9
2018-06-25	2018	0.4529875167603552	0.5785318919626432	0.26299060327611506	0.31554128868652814	0.35196734070917746	0.9
2018-06-26	2018	0.4502366037212936	0.573414610662702	0.2578733219761739	0.31554128868652814	0.3439376427688493	0.9
2018-06-27	2018	0.4454638438752614	0.5700541193153026	0.25451283062877444	0.31554128868652814	0.33000633365031795	0.9
2018-06-28	2018	0.44069108402922913	0.5666936279679031	0.251152339281375	0.31554128868652814	0.3160750245317865	0.9
2018-06-29	2018	0.43591832418319687	0.5633331366205035	0.2477918479339754	0.31554128868652814	0.302143715413255	0.9
2018-06-30	2018	0.43114556433716467	0.5599726452731041	0.24443135658657594	0.31554128868652814	0.28821240629472367	0.9
2018-07-01	2018	0.42637280449113246	0.5566121539257046	0.24107086523917648	0.31554128868652814	0.27428109717619237	0.9
2018-07-02	2018	0.4216000446451002	0.553251662578305	0.2377103738917769	0.31554128868652814	0.2603497880576609	0.9
2018-07-03	2018	0.41682728479906794	0.5498911712309056	0.23434988254437744	0.31554128868652814	0.2464184789391294	0.9
2018-07-04	2018	0.41205452495303574	0.5465306798835061	0.23098939119697798	0.31554128868652814	0.23248716982059808	0.9
2018-07-05	2018	0.40728176510700353	0.5394319600499607	0.2238906713634326	0.31554128868652814	0.21855586070206676	0.9
2018-07-06	2018	0.4025090052609713	0.5323332402164154	0.21679195152988723	0.31554128868652814	0.2046245515835353	0.9
